#velocity	counts	full_model	difference	baseline	subspectrum1	subspectrum2	subspectrum3	subspectrum4	
3.093	41028.000	41336.792	-308.792	51649.024	41337.510	51648.134	0.000	0.000	
3.125	41894.000	41666.194	227.806	51649.024	41666.898	51648.155	0.000	0.000	
3.156	42576.000	42992.833	-416.833	51649.024	42993.541	51648.175	0.000	0.000	
3.188	44311.000	44245.254	65.746	51649.024	44245.963	51648.194	0.000	0.000	
3.220	45362.000	45707.272	-345.272	51649.024	45707.987	51648.213	0.000	0.000	
3.252	47113.000	46817.650	295.350	51649.024	46818.366	51648.231	0.000	0.000	
3.283	47925.000	47780.202	144.798	51649.024	47780.917	51648.248	0.000	0.000	
3.315	48883.000	48445.637	437.363	51649.024	48446.346	51648.265	0.000	0.000	
3.347	49257.000	49014.945	242.055	51649.024	49015.647	51648.281	0.000	0.000	
3.379	49531.000	49410.119	120.881	51649.024	49410.811	51648.297	0.000	0.000	
3.410	49845.000	49755.981	89.019	51649.024	49756.664	51648.312	0.000	0.000	
3.442	49953.000	50013.257	-60.257	51649.024	50013.929	51648.327	0.000	0.000	
3.474	50440.000	50219.552	220.448	51649.024	50220.213	51648.341	0.000	0.000	
3.506	50320.000	50399.352	-79.352	51649.024	50400.002	51648.355	0.000	0.000	
3.537	50515.000	50512.298	2.702	51649.024	50512.936	51648.368	0.000	0.000	
3.569	50827.000	50641.200	185.800	51649.024	50641.828	51648.381	0.000	0.000	
3.601	51075.000	50707.435	367.565	51649.024	50708.051	51648.394	0.000	0.000	
3.632	50854.000	50782.245	71.755	51649.024	50782.850	51648.406	0.000	0.000	
3.664	51242.000	50866.698	375.302	51649.024	50867.293	51648.418	0.000	0.000	
3.696	50358.000	50898.335	-540.335	51649.024	50898.919	51648.430	0.000	0.000	
3.728	51268.000	50966.191	301.809	51649.024	50966.764	51648.441	0.000	0.000	
3.759	50838.000	51024.153	-186.153	51649.024	51024.716	51648.452	0.000	0.000	
3.791	51042.000	51029.854	12.146	51649.024	51030.407	51648.462	0.000	0.000	
3.823	51166.000	51076.307	89.693	51649.024	51076.851	51648.472	0.000	0.000	
3.855	51086.000	51132.504	-46.504	51649.024	51133.038	51648.483	0.000	0.000	
3.886	51146.000	51129.834	16.166	51649.024	51130.359	51648.492	0.000	0.000	
3.947	51250.000	51161.944	88.056	51649.024	51162.452	51648.510	0.000	0.000	
-4.142	51353.000	51183.637	169.363	51582.340	-0.000	-0.000	51184.017	51581.957	
-4.110	51308.000	51207.936	100.064	51582.874	-0.000	-0.000	51208.322	51582.485	
-4.078	51548.000	51186.796	361.204	51583.408	-0.000	-0.000	51187.187	51583.013	
-4.046	50915.000	51142.564	-227.564	51583.942	-0.000	-0.000	51142.961	51583.541	
-4.015	51454.000	51127.917	326.083	51584.477	-0.000	-0.000	51128.321	51584.069	
-3.983	51095.000	51123.601	-28.601	51585.011	-0.000	-0.000	51124.011	51584.596	
-3.951	51096.000	51108.057	-12.057	51585.545	-0.000	-0.000	51108.473	51585.124	
-3.919	50941.000	51079.419	-138.419	51586.079	-0.000	-0.000	51079.842	51585.651	
-3.888	51287.000	51084.476	202.524	51586.613	-0.000	-0.000	51084.906	51586.178	
-3.856	50471.000	51093.268	-622.268	51587.147	-0.000	-0.000	51093.704	51586.705	
-3.824	50698.000	51047.821	-349.821	51587.681	-0.000	-0.000	51048.264	51587.232	
-3.793	50770.000	50999.259	-229.259	51588.215	-0.000	-0.000	50999.709	51587.758	
-3.761	51308.000	50991.497	316.503	51588.749	-0.000	-0.000	50991.956	51588.284	
